timestamp,angular_velocity,linear_velocity
2024-11-22 13:29:47.833424,0.0,0.0
2024-11-22 13:29:47.934543,0.0,0.0
2024-11-22 13:29:48.035304,0.0,0.0
2024-11-22 13:29:48.136765,0.0,0.0
2024-11-22 13:29:48.236706,0.0,0.0
2024-11-22 13:29:48.337601,0.0,0.0
2024-11-22 13:29:48.437855,0.0,0.0
2024-11-22 13:29:48.539185,0.0,0.0
2024-11-22 13:29:48.639508,0.0,0.0
2024-11-22 13:29:48.740124,0.0,0.0
2024-11-22 13:29:48.840370,0.0,0.0
2024-11-22 13:29:48.941832,0.0,0.0
2024-11-22 13:29:49.042202,0.0,0.0
2024-11-22 13:29:49.141821,0.0,0.0
2024-11-22 13:29:49.243192,0.0,0.0
2024-11-22 13:29:49.343283,0.0,0.0
2024-11-22 13:29:49.443337,0.0,0.0
2024-11-22 13:29:49.543874,0.0,0.0
2024-11-22 13:29:49.644569,0.0,0.0
2024-11-22 13:29:49.744988,0.0,0.0
2024-11-22 13:29:49.845964,0.0,0.0
2024-11-22 13:29:49.946402,0.0,0.0
2024-11-22 13:29:50.047523,0.0,0.0
2024-11-22 13:29:50.148529,0.0,0.0
2024-11-22 13:29:50.248784,0.0,0.0
2024-11-22 13:29:50.351184,0.0,0.0
2024-11-22 13:29:50.451920,0.0,0.0
2024-11-22 13:29:50.552864,0.0,0.0
2024-11-22 13:29:50.653601,0.0,0.0
2024-11-22 13:29:50.753505,0.0,0.0
2024-11-22 13:29:50.853918,0.0,0.0
2024-11-22 13:29:50.954855,0.0,0.0
2024-11-22 13:29:51.054697,0.0,0.0
2024-11-22 13:29:51.155014,0.0,0.0
2024-11-22 13:29:51.257002,0.0,0.0
2024-11-22 13:29:51.356873,0.0,0.0
2024-11-22 13:29:51.456777,0.0,0.0
2024-11-22 13:29:51.557385,0.0,0.0
2024-11-22 13:29:51.658218,0.0,0.0
2024-11-22 13:29:51.758752,0.0,0.0
2024-11-22 13:29:51.859125,0.0,0.0
2024-11-22 13:29:51.959528,0.0,0.0
2024-11-22 13:29:52.060163,0.0,0.0
2024-11-22 13:29:52.160404,0.0,0.0
2024-11-22 13:29:52.261192,0.0,0.0
2024-11-22 13:29:52.361259,0.0,0.0
2024-11-22 13:29:52.461787,0.0,0.0
2024-11-22 13:29:52.562795,0.0,0.0
2024-11-22 13:29:52.662643,0.0,0.0
2024-11-22 13:29:52.763652,0.0,0.0
2024-11-22 13:29:52.864170,0.0,0.0
2024-11-22 13:29:52.964879,0.0,0.0
2024-11-22 13:29:53.065463,0.0,0.0
2024-11-22 13:29:53.166119,0.0,0.0
2024-11-22 13:29:53.267631,0.0,0.0
2024-11-22 13:29:53.368339,0.0,0.0
2024-11-22 13:29:53.469058,0.0,0.0
2024-11-22 13:29:53.569858,0.0,0.0
2024-11-22 13:29:53.670275,0.0,0.0
2024-11-22 13:29:53.771044,0.0,0.0
2024-11-22 13:29:53.871666,0.0,0.0
2024-11-22 13:29:53.972402,0.0,0.0
2024-11-22 13:29:54.073302,0.0,0.0
2024-11-22 13:29:54.173942,0.0,0.0
2024-11-22 13:29:54.274276,0.0,0.0
2024-11-22 13:29:54.375741,0.0,0.0
2024-11-22 13:29:54.476377,0.0,0.0
2024-11-22 13:29:54.576802,0.0,0.0
2024-11-22 13:29:54.677523,0.0,0.0
2024-11-22 13:29:54.778306,0.0,0.0
2024-11-22 13:29:54.879533,0.0,0.0
2024-11-22 13:29:54.979984,0.0,0.0
2024-11-22 13:29:55.080151,0.0,0.0
2024-11-22 13:29:55.180503,0.0,0.0
2024-11-22 13:29:55.281130,0.0,0.0
2024-11-22 13:29:55.381252,0.0,0.0
2024-11-22 13:29:55.481709,0.0,0.0
2024-11-22 13:29:55.582183,0.0,0.0
2024-11-22 13:29:55.682507,0.0,0.0
2024-11-22 13:29:55.783165,0.0,0.0
2024-11-22 13:29:55.883745,0.0,0.0
2024-11-22 13:29:55.984083,0.0,0.0
2024-11-22 13:29:56.084397,0.0,0.0
2024-11-22 13:29:56.184956,0.0,0.0
2024-11-22 13:29:56.285801,0.0,0.0
2024-11-22 13:29:56.386111,0.0,0.0
2024-11-22 13:29:56.486416,0.0,0.0
2024-11-22 13:29:56.587237,0.0,0.0
2024-11-22 13:29:56.687456,0.0,0.0
2024-11-22 13:29:56.787975,0.0,0.0
2024-11-22 13:29:56.888725,0.0,0.0
2024-11-22 13:29:56.989204,0.0,0.0
2024-11-22 13:29:57.089550,0.0,0.0
2024-11-22 13:29:57.189708,0.0,0.0
2024-11-22 13:29:57.290470,0.0,0.0
2024-11-22 13:29:57.391129,0.0,0.0
2024-11-22 13:29:57.491516,0.0,0.0
2024-11-22 13:29:57.592353,0.0,0.0
2024-11-22 13:29:57.692596,0.0,0.0
2024-11-22 13:29:57.893282,0.0,0.0
2024-11-22 13:29:57.994149,0.0,0.0
2024-11-22 13:29:58.094392,0.0,0.0
2024-11-22 13:29:58.194703,0.0,0.0
2024-11-22 13:29:58.295100,0.0,0.0
2024-11-22 13:29:58.395362,0.0,0.0
2024-11-22 13:29:58.496233,0.0,0.0
2024-11-22 13:29:58.596167,0.0,0.0
2024-11-22 13:29:58.696738,0.0,0.0
2024-11-22 13:29:58.797050,0.0,0.0
2024-11-22 13:29:58.897494,0.0,0.0
2024-11-22 13:29:58.997855,0.0,0.0
2024-11-22 13:29:59.098200,0.0,0.0
2024-11-22 13:29:59.198523,0.0,0.0
2024-11-22 13:29:59.299013,0.0,0.0
2024-11-22 13:29:59.399367,0.0,0.0
2024-11-22 13:29:59.499698,0.0,0.0
2024-11-22 13:29:59.600284,0.0,0.0
2024-11-22 13:29:59.700411,0.0,0.0
2024-11-22 13:29:59.800904,0.0,0.0
2024-11-22 13:29:59.901485,0.0,0.0
2024-11-22 13:30:00.001916,0.0,0.0
2024-11-22 13:30:00.102273,0.0,0.0
2024-11-22 13:30:00.202938,0.0,0.0
2024-11-22 13:30:00.303157,0.0,0.0
2024-11-22 13:30:00.403624,0.0,0.0
2024-11-22 13:30:00.504281,0.0,0.0
2024-11-22 13:30:00.604441,0.0,0.0
2024-11-22 13:30:00.705323,0.0,0.0
2024-11-22 13:30:00.805471,0.0,0.0
2024-11-22 13:30:00.905883,0.0,0.0
2024-11-22 13:30:01.006183,0.0,0.0
2024-11-22 13:30:01.106566,0.0,0.0
2024-11-22 13:30:01.207209,0.0,0.0
2024-11-22 13:30:01.307554,0.0,0.0
2024-11-22 13:30:01.408718,0.0,0.0
2024-11-22 13:30:01.508907,0.0,0.0
2024-11-22 13:30:01.526607,0.0,0.20000000298023224
2024-11-22 13:30:01.627175,0.0,0.20000000298023224
2024-11-22 13:30:01.727423,0.0,0.20000000298023224
2024-11-22 13:30:01.827913,0.0,0.20000000298023224
2024-11-22 13:30:01.928711,0.0,0.20000000298023224
2024-11-22 13:30:02.029609,0.0,0.20000000298023224
2024-11-22 13:30:02.129487,0.0,0.20000000298023224
2024-11-22 13:30:02.263146,0.0,0.0
2024-11-22 13:30:02.363562,0.0,0.0
2024-11-22 13:30:02.463554,0.0,0.0
2024-11-22 13:30:02.565085,0.0,0.0
2024-11-22 13:30:02.664529,0.0,0.0
2024-11-22 13:30:02.765083,0.0,0.0
2024-11-22 13:30:02.865706,0.0,0.0
2024-11-22 13:30:02.966401,0.0,0.0
2024-11-22 13:30:03.040866,1.0,0.0
2024-11-22 13:30:03.141444,1.0,0.0
2024-11-22 13:30:03.242096,1.0,0.0
2024-11-22 13:30:03.342529,1.0,0.0
2024-11-22 13:30:03.441650,1.0,0.0
2024-11-22 13:30:03.542661,1.0,0.0
2024-11-22 13:30:03.695107,1.0,0.0
2024-11-22 13:30:03.795877,1.0,0.0
2024-11-22 13:30:03.897195,1.0,0.0
2024-11-22 13:30:03.997791,1.0,0.0
2024-11-22 13:30:04.097386,1.0,0.0
2024-11-22 13:30:04.197972,1.0,0.0
2024-11-22 13:30:04.298770,1.0,0.0
2024-11-22 13:30:04.399126,1.0,0.0
2024-11-22 13:30:04.455330,0.0,0.0
2024-11-22 13:30:04.555585,0.0,0.0
2024-11-22 13:30:04.655957,0.0,0.0
2024-11-22 13:30:04.755964,0.0,0.0
2024-11-22 13:30:04.856768,0.0,0.0
2024-11-22 13:30:04.956943,0.0,0.0
2024-11-22 13:30:05.057576,0.0,0.0
2024-11-22 13:30:05.158344,0.0,0.0
2024-11-22 13:30:05.258387,0.0,0.0
2024-11-22 13:30:05.358542,0.0,0.0
2024-11-22 13:30:05.548510,-1.0,0.0
2024-11-22 13:30:05.648468,-1.0,0.0
2024-11-22 13:30:05.749232,-1.0,0.0
2024-11-22 13:30:05.849479,-1.0,0.0
2024-11-22 13:30:05.950575,-1.0,0.0
2024-11-22 13:30:06.048640,-1.0,0.0
2024-11-22 13:30:06.139590,-1.0,0.0
2024-11-22 13:30:06.259627,-1.0,0.0
2024-11-22 13:30:06.350555,-1.0,0.0
2024-11-22 13:30:06.441255,-1.0,0.0
2024-11-22 13:30:06.562987,-1.0,0.0
2024-11-22 13:30:06.623781,-1.0,0.0
2024-11-22 13:30:06.723901,-1.0,0.0
2024-11-22 13:30:06.824347,-1.0,0.0
2024-11-22 13:30:06.924667,-1.0,0.0
2024-11-22 13:30:06.998361,-1.0,0.20000000298023224
2024-11-22 13:30:07.098898,-1.0,0.20000000298023224
2024-11-22 13:30:07.199782,-1.0,0.20000000298023224
2024-11-22 13:30:07.300068,-1.0,0.20000000298023224
2024-11-22 13:30:07.401386,-1.0,0.20000000298023224
2024-11-22 13:30:07.539343,0.0,0.0
2024-11-22 13:30:07.639617,0.0,0.0
2024-11-22 13:30:07.711626,1.0,0.0
2024-11-22 13:30:07.812505,1.0,0.0
2024-11-22 13:30:07.912273,1.0,0.0
2024-11-22 13:30:08.013236,1.0,0.0
2024-11-22 13:30:08.113053,1.0,0.0
2024-11-22 13:30:08.279848,1.0,0.20000000298023224
2024-11-22 13:30:08.380249,1.0,0.20000000298023224
2024-11-22 13:30:08.480947,1.0,0.20000000298023224
2024-11-22 13:30:08.527200,0.0,0.0
2024-11-22 13:30:08.628120,0.0,0.0
2024-11-22 13:30:08.728042,0.0,0.0
2024-11-22 13:30:08.831102,0.0,0.0
2024-11-22 13:30:08.930186,0.0,0.0
2024-11-22 13:30:09.023212,-1.0,0.0
2024-11-22 13:30:09.123665,-1.0,0.0
2024-11-22 13:30:09.225086,-1.0,0.0
2024-11-22 13:30:09.326304,-1.0,0.0
2024-11-22 13:30:09.426410,-1.0,0.0
2024-11-22 13:30:09.569016,-1.0,0.0
2024-11-22 13:30:09.668346,-1.0,0.0
2024-11-22 13:30:09.768723,-1.0,0.0
2024-11-22 13:30:09.869193,-1.0,0.0
2024-11-22 13:30:09.970349,-1.0,0.0
2024-11-22 13:30:10.072382,-1.0,0.0
2024-11-22 13:30:10.171183,-1.0,0.0
2024-11-22 13:30:10.273731,-1.0,0.0
2024-11-22 13:30:10.374173,-1.0,0.0
2024-11-22 13:30:10.474605,-1.0,0.0
2024-11-22 13:30:10.574897,-1.0,0.0
2024-11-22 13:30:10.673431,-1.0,0.0
2024-11-22 13:30:10.774895,-1.0,0.0
2024-11-22 13:30:10.839807,0.0,0.0
2024-11-22 13:30:10.940049,0.0,0.0
2024-11-22 13:30:11.040406,0.0,0.0
2024-11-22 13:30:11.141271,0.0,0.0
2024-11-22 13:30:11.241585,0.0,0.0
2024-11-22 13:30:11.401781,1.0,0.0
2024-11-22 13:30:11.502137,1.0,0.0
2024-11-22 13:30:11.602597,1.0,0.0
2024-11-22 13:30:11.640041,1.0,0.0
2024-11-22 13:30:11.742531,1.0,0.0
2024-11-22 13:30:11.841489,1.0,0.0
2024-11-22 13:30:11.941765,1.0,0.0
2024-11-22 13:30:12.043277,1.0,0.0
2024-11-22 13:30:12.143361,1.0,0.0
2024-11-22 13:30:12.243567,1.0,0.0
2024-11-22 13:30:12.343646,1.0,0.0
2024-11-22 13:30:12.444025,1.0,0.0
2024-11-22 13:30:12.544802,1.0,0.0
2024-11-22 13:30:12.645283,1.0,0.0
2024-11-22 13:30:12.759167,0.0,0.0
2024-11-22 13:30:12.859739,0.0,0.0
2024-11-22 13:30:12.959863,0.0,0.0
2024-11-22 13:30:13.060235,0.0,0.0
2024-11-22 13:30:13.160914,0.0,0.0
2024-11-22 13:30:13.232746,0.0,0.20000000298023224
2024-11-22 13:30:13.332472,0.0,0.20000000298023224
2024-11-22 13:30:13.432876,0.0,0.20000000298023224
2024-11-22 13:30:13.533499,0.0,0.20000000298023224
2024-11-22 13:30:13.634535,0.0,0.20000000298023224
2024-11-22 13:30:13.734955,0.0,0.20000000298023224
2024-11-22 13:30:13.836253,0.0,0.20000000298023224
2024-11-22 13:30:13.936008,0.0,0.20000000298023224
2024-11-22 13:30:14.104234,1.0,0.20000000298023224
2024-11-22 13:30:14.204227,1.0,0.20000000298023224
2024-11-22 13:30:14.304622,1.0,0.20000000298023224
2024-11-22 13:30:14.405230,1.0,0.20000000298023224
2024-11-22 13:30:14.506163,1.0,0.20000000298023224
2024-11-22 13:30:14.607059,1.0,0.20000000298023224
2024-11-22 13:30:14.707379,1.0,0.20000000298023224
2024-11-22 13:30:14.807659,1.0,0.20000000298023224
2024-11-22 13:30:14.900159,0.0,0.0
2024-11-22 13:30:15.000411,0.0,0.0
2024-11-22 13:30:15.107250,-1.0,0.0
2024-11-22 13:30:15.208208,-1.0,0.0
2024-11-22 13:30:15.308280,-1.0,0.0
2024-11-22 13:30:15.408732,-1.0,0.0
2024-11-22 13:30:15.509876,-1.0,0.0
2024-11-22 13:30:15.643739,0.0,0.0
2024-11-22 13:30:15.750652,1.0,0.0
2024-11-22 13:30:15.848425,1.0,0.0
2024-11-22 13:30:15.950048,1.0,0.0
2024-11-22 13:30:16.049713,1.0,0.0
2024-11-22 13:30:16.149969,1.0,0.0
2024-11-22 13:30:16.250343,1.0,0.0
2024-11-22 13:30:16.340430,0.0,0.0
2024-11-22 13:30:16.440666,0.0,0.0
2024-11-22 13:30:16.541392,0.0,0.0
2024-11-22 13:30:16.641795,0.0,0.0
2024-11-22 13:30:16.742918,0.0,0.0
2024-11-22 13:30:16.852000,0.0,0.20000000298023224
2024-11-22 13:30:16.952573,0.0,0.20000000298023224
2024-11-22 13:30:17.052662,0.0,0.20000000298023224
2024-11-22 13:30:17.153293,0.0,0.20000000298023224
2024-11-22 13:30:17.253847,0.0,0.20000000298023224
2024-11-22 13:30:17.353786,0.0,0.20000000298023224
2024-11-22 13:30:17.455048,0.0,0.20000000298023224
2024-11-22 13:30:17.555493,0.0,0.20000000298023224
2024-11-22 13:30:17.655570,0.0,0.20000000298023224
2024-11-22 13:30:17.755972,0.0,0.20000000298023224
2024-11-22 13:30:17.856982,0.0,0.20000000298023224
2024-11-22 13:30:17.907855,0.0,0.0
2024-11-22 13:30:18.008490,0.0,0.0
2024-11-22 13:30:18.109093,0.0,0.0
2024-11-22 13:30:18.209025,0.0,0.0
2024-11-22 13:30:18.310925,0.0,0.0
2024-11-22 13:30:18.410178,0.0,0.0
2024-11-22 13:30:18.510790,0.0,0.0
2024-11-22 13:30:18.611549,0.0,0.0
2024-11-22 13:30:18.712048,0.0,0.0
2024-11-22 13:30:18.812056,0.0,0.0
2024-11-22 13:30:18.912552,0.0,0.0
2024-11-22 13:30:19.013069,0.0,0.0
2024-11-22 13:30:19.114080,0.0,0.0
2024-11-22 13:30:19.214309,0.0,0.0
2024-11-22 13:30:19.314804,0.0,0.0
2024-11-22 13:30:19.415207,0.0,0.0
2024-11-22 13:30:19.515388,0.0,0.0
2024-11-22 13:30:19.615673,0.0,0.0
2024-11-22 13:30:19.716463,0.0,0.0
2024-11-22 13:30:19.816773,0.0,0.0
2024-11-22 13:30:19.917428,0.0,0.0
2024-11-22 13:30:20.017825,0.0,0.0
2024-11-22 13:30:20.151779,-1.0,0.0
2024-11-22 13:30:20.252369,-1.0,0.0
2024-11-22 13:30:20.352639,-1.0,0.0
2024-11-22 13:30:20.453431,-1.0,0.0
2024-11-22 13:30:20.553954,-1.0,0.0
2024-11-22 13:30:20.653854,-1.0,0.0
2024-11-22 13:30:20.712300,0.0,0.0
2024-11-22 13:30:20.812655,0.0,0.0
2024-11-22 13:30:20.915238,0.0,0.0
2024-11-22 13:30:21.013778,0.0,0.0
2024-11-22 13:30:21.118222,0.0,0.0
2024-11-22 13:30:21.214684,0.0,0.0
2024-11-22 13:30:21.315953,0.0,0.0
2024-11-22 13:30:21.496606,0.0,0.20000000298023224
2024-11-22 13:30:21.598083,0.0,0.20000000298023224
2024-11-22 13:30:21.697608,0.0,0.20000000298023224
2024-11-22 13:30:21.798170,0.0,0.20000000298023224
2024-11-22 13:30:21.898760,0.0,0.20000000298023224
2024-11-22 13:30:21.999249,0.0,0.20000000298023224
2024-11-22 13:30:22.039537,0.0,0.0
2024-11-22 13:30:22.142798,0.0,0.0
2024-11-22 13:30:22.241063,0.0,0.0
2024-11-22 13:30:22.341211,0.0,0.0
2024-11-22 13:30:22.445085,0.0,0.0
2024-11-22 13:30:22.542643,0.0,0.0
2024-11-22 13:30:22.704115,-1.0,0.0
2024-11-22 13:30:22.804666,-1.0,0.0
2024-11-22 13:30:22.905246,-1.0,0.0
2024-11-22 13:30:23.005953,-1.0,0.0
2024-11-22 13:30:23.106221,-1.0,0.0
2024-11-22 13:30:23.206731,-1.0,0.0
2024-11-22 13:30:23.298821,-1.0,0.0
2024-11-22 13:30:23.391407,-1.0,0.0
2024-11-22 13:30:23.514270,-1.0,0.0
2024-11-22 13:30:23.606614,-1.0,0.0
2024-11-22 13:30:23.701304,-1.0,0.0
2024-11-22 13:30:23.791244,-1.0,0.0
2024-11-22 13:30:23.916868,-1.0,0.0
2024-11-22 13:30:24.011091,-1.0,0.0
2024-11-22 13:30:24.106564,-1.0,0.0
2024-11-22 13:30:24.198638,-1.0,0.0
2024-11-22 13:30:24.291231,-1.0,0.0
2024-11-22 13:30:24.414176,-1.0,0.0
2024-11-22 13:30:24.505904,-1.0,0.0
2024-11-22 13:30:24.606147,-1.0,0.0
2024-11-22 13:30:24.706961,-1.0,0.0
2024-11-22 13:30:24.810541,-1.0,0.0
2024-11-22 13:30:24.907842,-1.0,0.0
2024-11-22 13:30:25.008273,-1.0,0.0
2024-11-22 13:30:25.115938,1.0,0.0
2024-11-22 13:30:25.216303,1.0,0.0
2024-11-22 13:30:25.316319,1.0,0.0
2024-11-22 13:30:25.417275,1.0,0.0
2024-11-22 13:30:25.517566,1.0,0.0
2024-11-22 13:30:25.617850,1.0,0.0
2024-11-22 13:30:25.718384,1.0,0.0
2024-11-22 13:30:25.818095,1.0,0.0
2024-11-22 13:30:25.918484,1.0,0.0
2024-11-22 13:30:26.018874,1.0,0.0
2024-11-22 13:30:26.119779,1.0,0.0
2024-11-22 13:30:26.220124,1.0,0.0
2024-11-22 13:30:26.320466,1.0,0.0
2024-11-22 13:30:26.420874,1.0,0.0
2024-11-22 13:30:26.523066,1.0,0.0
2024-11-22 13:30:26.616343,-1.0,0.0
2024-11-22 13:30:26.716289,-1.0,0.0
2024-11-22 13:30:26.816963,-1.0,0.0
2024-11-22 13:30:26.917210,-1.0,0.0
2024-11-22 13:30:27.017874,-1.0,0.0
2024-11-22 13:30:27.051409,1.0,0.0
2024-11-22 13:30:27.151885,1.0,0.0
2024-11-22 13:30:27.252563,1.0,0.0
2024-11-22 13:30:27.353140,1.0,0.0
2024-11-22 13:30:27.503380,1.0,0.0
2024-11-22 13:30:27.603804,1.0,0.0
2024-11-22 13:30:27.704069,1.0,0.0
2024-11-22 13:30:27.805097,1.0,0.0
2024-11-22 13:30:27.905561,1.0,0.0
2024-11-22 13:30:28.005993,1.0,0.0
2024-11-22 13:30:28.106251,1.0,0.0
2024-11-22 13:30:28.206692,1.0,0.0
2024-11-22 13:30:28.306910,1.0,0.0
2024-11-22 13:30:28.407530,1.0,0.0
2024-11-22 13:30:28.475515,0.0,0.0
2024-11-22 13:30:28.577460,0.0,0.0
2024-11-22 13:30:28.676768,0.0,0.0
2024-11-22 13:30:28.779143,0.0,0.0
2024-11-22 13:30:28.948891,0.0,0.20000000298023224
2024-11-22 13:30:29.049788,0.0,0.20000000298023224
2024-11-22 13:30:29.151631,0.0,0.20000000298023224
2024-11-22 13:30:29.250842,0.0,0.20000000298023224
2024-11-22 13:30:29.351220,0.0,0.20000000298023224
2024-11-22 13:30:29.454691,0.0,0.20000000298023224
2024-11-22 13:30:29.552313,0.0,0.20000000298023224
2024-11-22 13:30:29.589557,-1.0,0.20000000298023224
2024-11-22 13:30:29.691688,-1.0,0.20000000298023224
2024-11-22 13:30:29.790537,-1.0,0.20000000298023224
2024-11-22 13:30:29.891041,-1.0,0.20000000298023224
2024-11-22 13:30:29.990269,-1.0,0.20000000298023224
2024-11-22 13:30:30.090432,-1.0,0.20000000298023224
2024-11-22 13:30:30.191266,-1.0,0.20000000298023224
2024-11-22 13:30:30.294651,-1.0,0.20000000298023224
2024-11-22 13:30:30.417125,0.0,0.0
2024-11-22 13:30:30.516840,0.0,0.0
2024-11-22 13:30:30.617138,0.0,0.0
2024-11-22 13:30:30.717552,0.0,0.0
2024-11-22 13:30:30.796603,1.0,0.0
2024-11-22 13:30:30.896699,1.0,0.0
2024-11-22 13:30:30.996836,1.0,0.0
2024-11-22 13:30:31.097254,1.0,0.0
2024-11-22 13:30:31.197737,1.0,0.0
2024-11-22 13:30:31.356662,1.0,0.0
2024-11-22 13:30:31.447325,1.0,0.0
2024-11-22 13:30:31.547320,1.0,0.0
2024-11-22 13:30:31.647828,1.0,0.0
2024-11-22 13:30:31.749466,1.0,0.0
2024-11-22 13:30:31.849376,1.0,0.0
2024-11-22 13:30:31.949746,1.0,0.0
2024-11-22 13:30:32.051909,1.0,0.0
2024-11-22 13:30:32.151107,1.0,0.0
2024-11-22 13:30:32.251487,1.0,0.0
2024-11-22 13:30:32.352401,1.0,0.0
2024-11-22 13:30:32.453017,1.0,0.0
2024-11-22 13:30:32.572469,0.0,0.0
2024-11-22 13:30:32.672832,0.0,0.0
2024-11-22 13:30:32.773926,0.0,0.0
2024-11-22 13:30:32.874708,0.0,0.0
2024-11-22 13:30:32.974526,0.0,0.0
2024-11-22 13:30:33.074810,0.0,0.0
2024-11-22 13:30:33.172109,0.0,0.20000000298023224
2024-11-22 13:30:33.271868,0.0,0.20000000298023224
2024-11-22 13:30:33.372613,0.0,0.20000000298023224
2024-11-22 13:30:33.472919,0.0,0.20000000298023224
2024-11-22 13:30:33.574011,0.0,0.20000000298023224
2024-11-22 13:30:33.700117,-1.0,0.0
2024-11-22 13:30:33.800381,-1.0,0.0
2024-11-22 13:30:33.900745,-1.0,0.0
2024-11-22 13:30:34.002205,-1.0,0.0
2024-11-22 13:30:34.104147,-1.0,0.0
2024-11-22 13:30:34.201988,-1.0,0.0
2024-11-22 13:30:34.302961,-1.0,0.0
2024-11-22 13:30:34.403629,-1.0,0.0
2024-11-22 13:30:34.504158,-1.0,0.0
2024-11-22 13:30:34.604405,-1.0,0.0
2024-11-22 13:30:34.704302,-1.0,0.0
2024-11-22 13:30:34.804858,-1.0,0.0
2024-11-22 13:30:34.904954,-1.0,0.0
2024-11-22 13:30:35.005707,-1.0,0.0
2024-11-22 13:30:35.107458,-1.0,0.0
2024-11-22 13:30:35.207030,-1.0,0.0
2024-11-22 13:30:35.248141,0.0,0.0
2024-11-22 13:30:35.348809,0.0,0.0
2024-11-22 13:30:35.449667,0.0,0.0
2024-11-22 13:30:35.550455,0.0,0.0
2024-11-22 13:30:35.650705,0.0,0.0
2024-11-22 13:30:35.732139,0.0,0.20000000298023224
2024-11-22 13:30:35.832241,0.0,0.20000000298023224
2024-11-22 13:30:35.933224,0.0,0.20000000298023224
2024-11-22 13:30:36.035160,0.0,0.20000000298023224
2024-11-22 13:30:36.136656,0.0,0.20000000298023224
2024-11-22 13:30:36.237112,0.0,0.20000000298023224
2024-11-22 13:30:36.338058,0.0,0.20000000298023224
2024-11-22 13:30:36.437779,0.0,0.20000000298023224
2024-11-22 13:30:36.538477,0.0,0.20000000298023224
2024-11-22 13:30:36.639119,0.0,0.20000000298023224
2024-11-22 13:30:36.740261,0.0,0.20000000298023224
2024-11-22 13:30:36.840457,0.0,0.20000000298023224
2024-11-22 13:30:37.005099,0.0,0.0
2024-11-22 13:30:37.107046,0.0,0.0
2024-11-22 13:30:37.207761,0.0,0.0
2024-11-22 13:30:37.307539,0.0,0.0
2024-11-22 13:30:37.409045,0.0,0.0
2024-11-22 13:30:37.508789,0.0,0.0
